temperature;soilMoisture;precipitation;ndvi;evatrasporation;Level
NULL;4.112;2.561;NULL;NULL;546.143
NULL;4.341;2.576;NULL;NULL;554.986
NULL;2.954;0;NULL;NULL;532.292
NULL;2.487;0;NULL;NULL;532.143
NULL;3.049;0;NULL;NULL;530.626
NULL;2.958;0;NULL;NULL;549.698
NULL;4.434;0;NULL;NULL;525.139
NULL;3.142;0;NULL;NULL;523.137
NULL;4.754;0;NULL;NULL;586.001
NULL;3.75;0;NULL;NULL;543.327
NULL;3.423;0;NULL;NULL;524.903
NULL;3.509;0;NULL;NULL;511.802
NULL;1.612;0;NULL;NULL;504.102
NULL;4.505;0;NULL;NULL;545.358
NULL;4.196;0;NULL;NULL;554.662
NULL;2.671;0;NULL;NULL;531.68
NULL;2.544;0;NULL;NULL;531.584
NULL;2.713;0;NULL;NULL;530.043
NULL;2.718;0;NULL;NULL;548.73
NULL;4.413;0;NULL;NULL;525.94
NULL;3.78;0;NULL;NULL;522.768
NULL;4.669;0;NULL;NULL;586.29
NULL;3.504;0;NULL;NULL;542.702
NULL;4.12;0;NULL;NULL;524.307
NULL;3.132;0;NULL;NULL;511.48
NULL;1.881;0;NULL;NULL;503.782
NULL;4.732;0;NULL;NULL;544.688
NULL;4.076;0;NULL;NULL;554.309
NULL;2.464;0;NULL;NULL;531.07
NULL;2.544;0;NULL;NULL;531.035
NULL;2.609;0;NULL;NULL;529.458
NULL;2.562;0;NULL;NULL;547.771
NULL;4.272;0;NULL;NULL;526.579
NULL;3.276;0;NULL;NULL;522.414
NULL;4.577;0;NULL;NULL;586.278
NULL;3.215;0;NULL;NULL;542.05
NULL;4.7;0;NULL;NULL;523.745
NULL;2.862;0;NULL;NULL;511.158
NULL;2.092;0;NULL;NULL;503.465
NULL;5.005;0;NULL;NULL;544.316
NULL;4.058;2.576;NULL;NULL;553.876
NULL;2.367;0;NULL;NULL;530.459
NULL;2.7;0;NULL;NULL;530.495
NULL;2.693;0;NULL;NULL;528.874
NULL;2.494;0;NULL;NULL;546.819
NULL;4.127;0;NULL;NULL;526.969
NULL;3.081;0;NULL;NULL;522.07
NULL;4.439;0;NULL;NULL;586.104
NULL;2.985;0;NULL;NULL;541.379
NULL;4.523;0;NULL;NULL;523.35
NULL;2.675;0;NULL;NULL;510.831
NULL;1.998;0;NULL;NULL;503.15
NULL;4.182;0;NULL;NULL;544.248
NULL;4.124;7.729;NULL;NULL;553.36
NULL;2.283;0;NULL;NULL;529.854
NULL;4.154;0;NULL;NULL;529.96
NULL;3.04;3.21;NULL;NULL;528.298
NULL;2.574;0;NULL;NULL;545.88
NULL;4.054;0;NULL;NULL;527.102
NULL;2.788;0;NULL;NULL;521.728
NULL;4.361;0;NULL;NULL;585.822
NULL;2.832;0;NULL;NULL;540.702
NULL;5.024;0;NULL;NULL;523.084
NULL;2.454;0;NULL;NULL;510.502
NULL;1.964;0;NULL;NULL;502.838
NULL;4.091;0;NULL;NULL;544.139
NULL;4.936;8.841;NULL;NULL;552.783
15.598;2.214;0;NULL;104;529.255
NULL;4.522;0;NULL;NULL;529.467
NULL;3.676;0;NULL;NULL;527.731
NULL;2.697;0;NULL;NULL;544.958
15.554;3.963;4.703;NULL;182;527.092
NULL;2.456;0;NULL;NULL;521.388
NULL;5.018;12.277;NULL;NULL;585.442
NULL;2.665;0;NULL;NULL;540.023
15.533;4.532;0;NULL;188;523.346
NULL;2.244;0;NULL;NULL;510.171
NULL;1.945;0;NULL;NULL;502.529
15.563;4.221;0;NULL;197;543.97
15.601;4.733;8.841;NULL;143;552.442
NULL;2.148;0;NULL;NULL;528.663
15.094;4.024;0;NULL;212;529.1
NULL;3.505;0;NULL;165;527.183
NULL;2.786;0;NULL;231;544.055
NULL;4.269;0;NULL;NULL;526.989
15.392;2.238;0;NULL;156;521.049
15.479;4.716;0;NULL;278;585.199
15.78;2.715;0;NULL;197;539.345
NULL;4.134;0;NULL;NULL;523.758
15.664;2.193;0;NULL;255;509.839
15.684;1.889;0;NULL;163;502.225
NULL;4.19;0;NULL;NULL;543.766
NULL;5.536;0;NULL;NULL;552.625
NULL;2.313;0;NULL;NULL;528.082
NULL;4.425;0;NULL;NULL;528.774
NULL;3.233;0;NULL;NULL;526.65
NULL;2.917;0;NULL;NULL;543.172
NULL;4.49;0;NULL;NULL;526.867
NULL;2.428;0;NULL;NULL;520.711
NULL;4.968;0;NULL;NULL;585.01
NULL;2.831;0;NULL;NULL;538.671
NULL;3.997;0;NULL;NULL;523.872
NULL;2.149;0;NULL;NULL;509.509
NULL;1.836;0;NULL;NULL;501.924
NULL;3.979;0;NULL;NULL;543.536
NULL;5.111;0;NULL;NULL;553.787
NULL;2.632;0;NULL;NULL;527.512
NULL;4.001;0;NULL;NULL;528.5
NULL;3.136;0;NULL;NULL;526.122
NULL;3.22;0;NULL;NULL;542.309
NULL;4.037;0;NULL;NULL;526.797
NULL;2.673;0;NULL;NULL;520.378
NULL;4.891;0;NULL;NULL;584.901
NULL;2.96;0;NULL;NULL;538.006
NULL;3.861;0;NULL;NULL;523.778
NULL;2.075;0;NULL;NULL;509.182
NULL;1.739;0;NULL;NULL;501.625
NULL;3.904;0;NULL;NULL;554.113
NULL;5.569;0;NULL;NULL;548.297
NULL;4.063;0;NULL;NULL;536.617
NULL;3.718;3.079;NULL;NULL;537.427
NULL;3.808;5.868;NULL;NULL;536.205
NULL;3.757;0;NULL;NULL;559.061
NULL;2.894;0;NULL;NULL;526.266
NULL;3.928;0;NULL;NULL;526.018
NULL;4.625;0;NULL;NULL;581.445
NULL;4.266;0;NULL;NULL;546.556
NULL;3.906;0;NULL;NULL;529.569
NULL;4.025;0;NULL;NULL;514.245
NULL;2.154;0;NULL;NULL;507.121
NULL;3.9;0;NULL;NULL;543.242
NULL;4.76;0;NULL;NULL;555.088
NULL;3.364;2.261;NULL;NULL;526.954
NULL;3.98;0;NULL;NULL;528.215
NULL;3.122;0;NULL;NULL;525.599
NULL;3.772;0;NULL;NULL;541.471
NULL;3.907;0;NULL;NULL;526.695
NULL;2.466;0;NULL;NULL;520.052
NULL;4.76;0;NULL;NULL;584.839
NULL;3.073;0;NULL;NULL;537.355
NULL;3.847;0;NULL;NULL;523.565
NULL;1.972;0;NULL;NULL;508.86
NULL;1.608;0;NULL;NULL;501.329
NULL;4.015;0;NULL;NULL;542.861
NULL;4.418;0;NULL;NULL;556.083
NULL;3.195;0;NULL;NULL;526.411
NULL;4.234;2.955;NULL;NULL;527.914
NULL;3.249;0;NULL;NULL;525.082
NULL;3.429;0;NULL;NULL;540.664
NULL;3.918;0;NULL;NULL;526.534
NULL;2.286;0;NULL;NULL;519.733
NULL;4.632;0;NULL;NULL;584.729
NULL;3.131;0;NULL;NULL;536.718
NULL;3.877;4.992;NULL;NULL;523.273
NULL;1.897;0;NULL;NULL;508.544
NULL;1.663;0;NULL;NULL;501.036
NULL;3.954;0;NULL;NULL;542.418
NULL;4.341;0;NULL;NULL;556.521
NULL;2.958;0;NULL;NULL;525.881
NULL;3.896;0;NULL;NULL;527.622
NULL;4.177;0;NULL;NULL;524.583
NULL;3.986;0;NULL;NULL;539.875
NULL;3.82;0;NULL;NULL;526.303
NULL;2.598;0;NULL;NULL;519.417
NULL;4.499;0;NULL;NULL;584.545
NULL;3.169;0;NULL;NULL;536.095
NULL;3.758;0;NULL;NULL;522.888
NULL;1.932;0;NULL;NULL;508.233
NULL;1.8;0;NULL;NULL;500.745
NULL;3.939;0;NULL;NULL;541.923
NULL;4.196;2.015;NULL;NULL;556.539
NULL;2.722;0;NULL;NULL;525.358
NULL;3.768;0;NULL;NULL;527.303
NULL;3.624;0;NULL;NULL;524.126
NULL;4.898;0;NULL;NULL;539.175
NULL;3.615;0;NULL;NULL;525.963
NULL;2.91;0;NULL;NULL;519.105
NULL;4.503;0;NULL;NULL;584.286
NULL;3.238;5.833;NULL;NULL;535.486
NULL;3.513;0;NULL;NULL;522.439
NULL;2.219;0;NULL;NULL;507.925
NULL;2.15;0;NULL;NULL;500.458
NULL;3.943;0;NULL;NULL;541.354
NULL;4.173;0;NULL;NULL;556.342
15.409;2.534;0;4.600;87;524.841
NULL;3.679;0;NULL;NULL;526.944
NULL;3.438;0;NULL;NULL;523.672
NULL;4.925;0;NULL;NULL;538.731
15.381;3.508;0;4.583;222;525.563
NULL;2.929;0;NULL;NULL;518.801
NULL;4.853;0;NULL;NULL;583.994
NULL;3.114;0;NULL;NULL;534.889
15.699;3.191;0;4.804;151;521.936
NULL;2.296;0;NULL;NULL;507.622
NULL;2.402;0;NULL;NULL;500.173
15.741;3.869;0;3.405;238;540.715
15.511;4.325;2.015;3.353;166;556.035
NULL;2.5;0;NULL;NULL;524.332
15.383;3.543;0;4.666;;526.555
NULL;3.33;0;4.147;177;523.211
NULL;4.659;0;4.513;266;538.551
NULL;3.461;0;NULL;NULL;525.115
15.45;2.996;0;4.296;225;518.501
15.436;4.497;0;5.807;292;583.734
15.825;2.997;0;4.639;194;534.306
NULL;2.838;0;NULL;NULL;521.402
0;2.221;0;4.869;207;507.323
15.857;2.26;0;4.707;185;499.891
NULL;3.795;0;NULL;NULL;540.058
NULL;5.242;0;NULL;NULL;555.697
NULL;2.611;0;NULL;NULL;523.833
NULL;3.432;0;NULL;NULL;526.147
NULL;3.221;0;NULL;NULL;522.749
NULL;4.731;0;NULL;NULL;538.545
NULL;3.362;0;NULL;NULL;524.648
NULL;3.039;0;NULL;NULL;518.208
NULL;4.484;0;NULL;NULL;583.429
NULL;2.852;0;NULL;NULL;533.73
NULL;2.558;0;NULL;NULL;520.858
NULL;2.498;0;NULL;NULL;507.028
NULL;2.065;0;NULL;NULL;499.611
NULL;4.073;0;NULL;NULL;539.384
NULL;4.695;4.255;NULL;NULL;555.827
NULL;2.669;0;NULL;NULL;523.342
NULL;3.392;0;NULL;NULL;525.729
NULL;3.111;0;NULL;NULL;522.291
NULL;4.355;0;NULL;NULL;538.746
NULL;3.228;0;NULL;NULL;524.178
NULL;3.002;0;NULL;NULL;517.922
NULL;4.712;0;NULL;NULL;583.083
NULL;2.719;0;NULL;NULL;533.163
NULL;2.434;0;NULL;NULL;520.311
NULL;2.79;0;NULL;NULL;506.737
NULL;2.146;10.912;NULL;NULL;499.337
NULL;3.958;4.177;NULL;NULL;538.724
NULL;4.489;0;NULL;NULL;556.087
NULL;2.632;0;NULL;NULL;522.859
NULL;3.292;0;NULL;NULL;525.311
NULL;2.97;0;NULL;NULL;521.837
NULL;4.56;0;NULL;NULL;538.912
NULL;3.092;0;NULL;NULL;523.711
NULL;2.936;0;NULL;NULL;517.64
NULL;4.458;0;NULL;NULL;582.756
NULL;2.648;0;NULL;NULL;532.604
NULL;2.351;0;NULL;NULL;519.763
NULL;2.532;0;NULL;NULL;506.452
NULL;2.721;0;NULL;NULL;499.067
NULL;3.729;0;NULL;NULL;538.083
NULL;4.319;0;NULL;NULL;556.119
NULL;2.591;0;NULL;NULL;522.385
NULL;3.192;0;NULL;NULL;524.897
NULL;2.861;0;NULL;NULL;521.388
NULL;4.814;0;NULL;NULL;539.383
NULL;3.035;0;NULL;NULL;523.246
NULL;2.871;0;NULL;NULL;517.364
NULL;4.367;0;NULL;NULL;582.378
NULL;2.656;0;NULL;NULL;532.054
NULL;2.327;0;NULL;NULL;519.221
NULL;2.418;3.344;NULL;NULL;506.173
NULL;2.873;0;NULL;NULL;498.802
NULL;4.106;0;NULL;NULL;553.167
NULL;4.852;0;NULL;NULL;550.835
NULL;4.027;0;NULL;NULL;536.305
NULL;3.781;0;NULL;NULL;536.799
NULL;3.618;0;NULL;NULL;535.532
NULL;3.696;0;NULL;NULL;557.977
NULL;2.992;8.015;NULL;NULL;525.746
NULL;3.798;0;NULL;NULL;525.83
NULL;4.823;0;NULL;NULL;581.418
NULL;4.392;0;NULL;NULL;546.286
NULL;3.782;0;NULL;NULL;529.298
NULL;4.051;0;NULL;NULL;514.067
NULL;2.376;0;NULL;NULL;506.767
NULL;3.523;0;NULL;NULL;537.43
NULL;4.247;0;NULL;NULL;555.986
NULL;2.543;0;NULL;NULL;521.921
NULL;3.109;0;NULL;NULL;524.487
NULL;2.74;0;NULL;NULL;520.944
NULL;4.153;0;NULL;NULL;540.147
NULL;2.963;0;NULL;NULL;522.785
NULL;2.835;0;NULL;NULL;517.091
NULL;4.299;0;NULL;NULL;581.929
NULL;2.581;0;NULL;NULL;531.515
NULL;2.384;0;NULL;NULL;518.684
NULL;2.328;5.016;NULL;NULL;505.899
NULL;2.552;0;NULL;NULL;498.54
NULL;3.282;0;NULL;NULL;536.772
NULL;4.172;0;NULL;NULL;555.746
NULL;2.558;0;NULL;NULL;521.464
NULL;3.107;0;NULL;NULL;524.08
NULL;2.665;0;NULL;NULL;520.506
NULL;4.624;0;NULL;NULL;540.451
NULL;2.868;0;NULL;NULL;522.329
NULL;2.781;0;NULL;NULL;516.821
NULL;4.252;0;NULL;NULL;581.403
NULL;2.476;5.384;NULL;NULL;530.983
NULL;2.469;0;NULL;NULL;518.154
NULL;2.361;0;NULL;NULL;505.628
NULL;2.272;0;NULL;NULL;498.28
NULL;3.938;0;NULL;NULL;552.267
NULL;4.666;0;NULL;NULL;552.882
NULL;4.058;0;NULL;NULL;535.947
NULL;3.631;0;NULL;NULL;536.191
NULL;3.249;0;NULL;NULL;534.893
NULL;3.717;5.746;NULL;NULL;556.867
NULL;4.418;32.061;NULL;NULL;525.201
NULL;3.797;0;NULL;NULL;525.579
NULL;4.589;0;NULL;NULL;581.353
NULL;4.252;0;NULL;NULL;546.055
NULL;3.857;0;NULL;NULL;528.937
NULL;4.133;0;NULL;NULL;513.839
NULL;2.784;0;NULL;NULL;506.415
NULL;3.879;0;NULL;NULL;551.363
NULL;4.544;0;NULL;NULL;554.268
NULL;3.996;0;NULL;NULL;535.552
NULL;3.553;0;NULL;NULL;535.599
NULL;3.387;0;NULL;NULL;534.25
NULL;3.765;0;NULL;NULL;555.789
NULL;4.53;0;NULL;NULL;524.816
NULL;3.759;2.454;NULL;NULL;525.279
NULL;4.496;0;NULL;NULL;581.211
NULL;4.084;0;NULL;NULL;545.834
NULL;3.899;5.586;NULL;NULL;528.457
NULL;4.181;0;NULL;NULL;513.606
NULL;2.584;0;NULL;NULL;506.071
NULL;3.873;0;NULL;NULL;550.464
NULL;4.49;0;NULL;NULL;555.117
NULL;4.026;3.435;NULL;NULL;535.112
NULL;3.268;0;NULL;NULL;535.012
NULL;3.801;2.767;NULL;NULL;533.598
NULL;3.678;0;NULL;NULL;554.735
NULL;4.427;0;NULL;NULL;524.594
NULL;3.608;0;NULL;NULL;524.95
NULL;4.861;0;NULL;NULL;580.986
NULL;3.993;0;NULL;NULL;545.578
NULL;3.787;0;NULL;NULL;527.92
NULL;3.874;0;NULL;NULL;513.372
NULL;2.336;0;NULL;NULL;505.733
NULL;3.901;0;NULL;NULL;549.574
NULL;4.451;0;NULL;NULL;555.537
NULL;3.909;0;NULL;NULL;534.621
NULL;2.918;0;NULL;NULL;534.435
NULL;3.867;2.075;NULL;NULL;532.962
NULL;3.516;0;NULL;NULL;553.701
NULL;4.162;0;NULL;NULL;524.413
NULL;3.372;0;NULL;NULL;524.604
NULL;5.61;0;NULL;NULL;581.067
NULL;3.934;0;NULL;NULL;545.265
NULL;3.669;0;NULL;NULL;527.353
NULL;3.612;0;NULL;NULL;513.113
NULL;2.11;0;NULL;NULL;505.4
NULL;3.812;0;NULL;NULL;548.701
NULL;4.271;0;NULL;NULL;555.63
15.812;3.784;0;4.359;100;534.073
NULL;2.701;0;NULL;NULL;533.858
NULL;3.997;0;NULL;NULL;532.35
NULL;3.423;0;NULL;NULL;552.679
15.159;4.468;0;3.838;151;524.236
NULL;3.089;0;NULL;NULL;524.246
NULL;5.763;7.496;NULL;NULL;581.989
NULL;3.939;0;NULL;NULL;544.885
15.518;3.626;0;4.822;179;526.75
NULL;3.538;0;NULL;NULL;512.816
NULL;1.928;0;NULL;NULL;505.071
15.166;3.868;0;3.424;;547.838
15.587;4.344;2.04;3.595;177;555.502
NULL;3.56;0;NULL;NULL;533.501
15.578;2.601;0;4.093;218;533.282
NULL;3.742;0;4.616;167;531.771
NULL;3.305;0;4.114;178;551.671
NULL;4.718;0;NULL;NULL;524.18
15.265;3.115;4.161;4.325;194;523.879
15.31;5.035;0;4.517;205;583.697
15.776;3.898;0;4.470;156;544.444
NULL;3.528;0;NULL;NULL;526.133
15.325;3.808;0;4.688;216;512.482
15.627;1.77;0;4.689;167;504.746
14.884;4.376;0;4.485;101;517.518
14.558;4.049;5.608;4.834;80;512.044
NULL;5.121;0;NULL;NULL;518.887
15.002;3.494;0;3.862;69;508.097
NULL;2.494;0;4.045;;502.313
NULL;5.14;9.265;6.002;111;507.062
NULL;2.812;0;NULL;NULL;496.933
14.879;1.576;0;4.249;72;494.509
14.641;5.101;0;6.359;128;528.757
14.64;2.322;0;5.611;153;497.846
NULL;3.636;0;NULL;NULL;504.065
14.892;1.87;0;3.247;92;492.551
15.254;1.758;4.317;4.178;68;502.3
NULL;4.316;0;NULL;NULL;518.39
NULL;4.134;0;NULL;NULL;519.497
NULL;4.612;0;NULL;NULL;533.175
NULL;2.851;0;NULL;NULL;507.662
NULL;4.332;0;NULL;NULL;508.027
NULL;3.633;0;NULL;NULL;508.808
NULL;4.111;0;NULL;NULL;503.248
NULL;1.884;0;NULL;NULL;494.095
NULL;4.282;0;NULL;NULL;541.399
NULL;2.947;0;NULL;NULL;497.295
NULL;3.786;0;NULL;NULL;502.978
NULL;2.103;0;NULL;NULL;492.488
NULL;1.972;0;NULL;NULL;500.402
NULL;4.125;0;NULL;NULL;518.43
NULL;4.081;6.416;NULL;NULL;519.669
NULL;5.029;0;NULL;NULL;534.373
NULL;2.744;0;NULL;NULL;507.61
NULL;4.218;0;NULL;NULL;509.473
NULL;3.474;0;NULL;NULL;508.591
NULL;4.102;0;NULL;NULL;504.048
NULL;1.817;0;NULL;NULL;494.052
NULL;4.214;0;NULL;NULL;541.492
NULL;2.858;0;NULL;NULL;497.238
NULL;3.508;0;NULL;NULL;502.808
NULL;2.005;0;NULL;NULL;492.484
NULL;1.976;0;NULL;NULL;500.201
NULL;3.945;0;NULL;NULL;518.482
NULL;3.977;0;NULL;NULL;519.686
NULL;4.9;0;NULL;NULL;535.973
NULL;2.635;0;NULL;NULL;507.56
NULL;4.236;0;NULL;NULL;510.571
NULL;3.266;0;NULL;NULL;508.379
NULL;4.064;0;NULL;NULL;504.606
NULL;1.73;0;NULL;NULL;494.012
NULL;4.707;14.23;NULL;NULL;541.499
NULL;2.8;0;NULL;NULL;497.182
NULL;3.42;3.261;NULL;NULL;502.624
NULL;1.94;0;NULL;NULL;492.482
NULL;1.949;0;NULL;NULL;500.002
NULL;3.883;0;NULL;NULL;518.506
NULL;3.948;0;NULL;NULL;519.588
NULL;4.469;0;NULL;NULL;537.663
NULL;2.637;0;NULL;NULL;507.51
NULL;4.253;0;NULL;NULL;511.416
NULL;3.074;0;NULL;NULL;508.176
NULL;4.071;7.801;NULL;NULL;505.011
NULL;1.689;0;NULL;NULL;493.972
NULL;5.002;0;NULL;NULL;541.804
NULL;2.727;0;NULL;NULL;497.123
NULL;4.872;3.261;NULL;NULL;502.47
NULL;1.9;0;NULL;NULL;492.476
NULL;1.893;0;NULL;NULL;499.806
NULL;3.849;0;NULL;NULL;518.505
NULL;4.242;0;NULL;NULL;519.423
NULL;4.406;0;NULL;NULL;538.932
NULL;2.711;0;NULL;NULL;507.459
NULL;4.179;0;NULL;NULL;512.027
NULL;2.886;0;NULL;NULL;507.977
NULL;3.974;0;NULL;NULL;505.292
NULL;1.684;0;NULL;NULL;493.932
NULL;4.479;0;NULL;NULL;542.575
NULL;2.648;0;NULL;NULL;497.065
NULL;4.416;0;NULL;NULL;502.568
NULL;1.943;0;NULL;NULL;492.472
NULL;1.876;0;NULL;NULL;499.611
NULL;3.985;0;NULL;NULL;518.48
NULL;4.297;0;NULL;NULL;519.26
NULL;4.373;0;NULL;NULL;539.839
NULL;2.706;0;NULL;NULL;507.407
NULL;4.515;0;NULL;NULL;512.467
NULL;2.82;0;NULL;NULL;507.775
NULL;3.889;0;NULL;NULL;505.474
NULL;1.676;0;NULL;NULL;493.894
NULL;4.39;0;NULL;NULL;543.187
NULL;4.271;0;NULL;NULL;496.989
NULL;3.975;0;NULL;NULL;502.712
NULL;1.964;0;NULL;NULL;492.468
NULL;1.929;0;NULL;NULL;499.421
NULL;3.881;0;NULL;NULL;518.453
NULL;4.089;0;NULL;NULL;519.112
14.731;4.339;0;5.144;136;540.412
NULL;2.766;0;NULL;NULL;507.359
NULL;4.342;0;NULL;NULL;512.965
NULL;2.855;0;NULL;NULL;507.566
14.85;3.787;0;5.777;78;505.605
NULL;1.654;0;NULL;NULL;493.856
NULL;5.06;12.439;NULL;NULL;543.628
NULL;4.211;0;NULL;NULL;497.005
15.064;3.826;0;3.761;41;502.738
NULL;1.904;0;NULL;NULL;492.462
NULL;1.917;0;NULL;NULL;499.234
14.645;3.788;0;5.691;118;518.431
14.594;4.257;6.261;5.599;111;518.939
NULL;5.308;3.884;NULL;NULL;540.823
14.545;4.237;0;4.249;;507.3
NULL;4.424;0;5.020;96;513.417
NULL;2.795;0;5.632;97;507.354
NULL;3.657;0;NULL;NULL;505.701
14.87;1.631;0;3.779;52;493.82
14.453;4.537;6.219;6.037;99;544.514
14.535;3.888;0;5.627;101;497.083
NULL;3.65;0;NULL;NULL;502.66
14.806;1.902;0;4.767;75;492.457
NULL;1.897;0;4.686;108;499.05
NULL;3.724;0;NULL;NULL;518.4
NULL;4.573;3.13;NULL;NULL;518.823
NULL;5.89;5.875;NULL;NULL;542.688
NULL;3.96;0;NULL;NULL;507.266
NULL;4.205;0;NULL;NULL;513.861
NULL;2.728;0;NULL;NULL;507.141
NULL;3.523;0;NULL;NULL;505.778
NULL;1.62;0;NULL;NULL;493.786
NULL;5.145;0;NULL;NULL;545.44
NULL;3.739;0;NULL;NULL;497.114
NULL;3.465;0;NULL;NULL;502.519
NULL;1.907;0;NULL;NULL;492.454
NULL;2.382;0;NULL;NULL;498.868
NULL;3.705;0;NULL;NULL;518.364
NULL;4.629;6.261;NULL;NULL;518.812
NULL;4.867;0;NULL;NULL;545.71
NULL;3.925;0;NULL;NULL;507.252
NULL;4.127;0;NULL;NULL;514.191
NULL;2.611;0;NULL;NULL;506.929
NULL;3.496;0;NULL;NULL;505.844
NULL;1.619;0;NULL;NULL;493.753
NULL;4.807;0;NULL;NULL;546.655
NULL;3.688;0;NULL;NULL;497.104
NULL;3.291;0;NULL;NULL;502.344
NULL;3.987;0;NULL;NULL;492.458
NULL;3.251;0;NULL;NULL;498.687
NULL;4.095;0;NULL;NULL;517.754
NULL;4.047;0;NULL;NULL;512.048
NULL;4.628;0;NULL;NULL;521.97
NULL;3.18;0;NULL;NULL;508.063
NULL;3.144;8.398;NULL;NULL;502.228
NULL;4.247;0;NULL;NULL;507.89
NULL;3.065;0;NULL;NULL;497.086
NULL;1.57;0;NULL;NULL;494.461
NULL;4.855;0;NULL;NULL;531.683
NULL;2.325;0;NULL;NULL;497.777
NULL;3.518;0;NULL;NULL;503.887
NULL;1.823;0;NULL;NULL;492.525
NULL;1.812;0;NULL;NULL;502.081
NULL;4.195;0;NULL;NULL;518.32
NULL;6.207;3.13;NULL;NULL;519.52
NULL;4.716;0;NULL;NULL;548.145
NULL;4.127;0;NULL;NULL;507.238
NULL;4.175;0;NULL;NULL;514.384
NULL;2.506;0;NULL;NULL;506.719
NULL;3.471;0;NULL;NULL;505.905
NULL;1.606;0;NULL;NULL;493.719
NULL;4.818;0;NULL;NULL;547.897
NULL;3.55;0;NULL;NULL;497.071
NULL;3.088;0;NULL;NULL;502.156
NULL;4.405;0;NULL;NULL;492.728
NULL;2.99;0;NULL;NULL;498.51
NULL;4.362;0;NULL;NULL;518.342
NULL;5.552;0;NULL;NULL;522.397
NULL;4.628;0;NULL;NULL;549.986
NULL;3.822;0;NULL;NULL;507.232
NULL;5.531;8.75;NULL;NULL;514.792
NULL;2.467;0;NULL;NULL;506.512
NULL;3.431;0;NULL;NULL;505.968
NULL;1.59;0;NULL;NULL;493.686
NULL;4.556;0;NULL;NULL;549.026
NULL;4.966;0;NULL;NULL;497.054
NULL;2.883;0;NULL;NULL;501.965
NULL;4.055;0;NULL;NULL;493.172
NULL;2.768;0;NULL;NULL;498.336
NULL;4.084;0;NULL;NULL;518.431
NULL;5.339;0;NULL;NULL;525.878
NULL;4.546;0;NULL;NULL;551.349
NULL;4.322;0;NULL;NULL;507.219
NULL;6.114;13.125;NULL;NULL;516.785
NULL;3.004;0;NULL;NULL;506.307
NULL;5.161;0;NULL;NULL;505.973
NULL;1.559;0;NULL;NULL;493.657
NULL;4.847;0;NULL;NULL;549.877
NULL;4.453;0;NULL;NULL;497.819
NULL;2.716;0;NULL;NULL;501.774
NULL;3.951;0;NULL;NULL;493.451
NULL;2.628;0;NULL;NULL;498.164
NULL;4.029;0;NULL;NULL;518.521
NULL;5.137;0;NULL;NULL;529.239
NULL;4.462;0;NULL;NULL;552.31
NULL;4.774;0;NULL;NULL;507.404
NULL;5.703;4.375;NULL;NULL;520.527
NULL;3.183;0;NULL;NULL;506.102
NULL;4.762;0;NULL;NULL;506.976
NULL;1.539;0;NULL;NULL;493.627
NULL;6.428;0;NULL;NULL;551.464
NULL;4.955;6.286;NULL;NULL;498.929
NULL;2.579;0;NULL;NULL;501.582
NULL;4.209;0;NULL;NULL;493.609
NULL;2.532;0;NULL;NULL;497.994
NULL;3.997;0;NULL;NULL;518.592
NULL;5.097;29.959;NULL;NULL;532.367
14.38;4.418;0;NULL;;552.878
NULL;4.772;0;NULL;NULL;507.902
NULL;5.995;0;NULL;NULL;524.859
NULL;3.104;0;NULL;NULL;505.903
14.588;4.35;0;NULL;94;508.496
NULL;1.506;0;NULL;NULL;493.595
NULL;5.346;0;NULL;NULL;554.921
NULL;4.256;0;NULL;NULL;500.369
14.643;2.481;0;NULL;77;501.388
NULL;4.115;0;NULL;NULL;493.799
NULL;2.45;0;NULL;NULL;497.826
14.648;4.002;0;NULL;114;518.64
14.599;4.738;0;NULL;104;535.137
NULL;4.356;0;NULL;NULL;553.182
14.548;4.639;0;NULL;84;508.842
NULL;5.086;0;NULL;94;529.502
NULL;2.975;0;NULL;102;505.708
NULL;4.28;0;NULL;NULL;509.852
14.767;1.468;0;NULL;61;493.562
14.578;5.006;0;NULL;162;558.186
14.631;4.175;0;NULL;91;501.627
NULL;2.635;0;NULL;NULL;501.195
14.36;4.035;0;NULL;99;493.981
NULL;2.385;0;NULL;;497.659
NULL;4.086;0;NULL;NULL;518.664
NULL;4.579;0;NULL;NULL;537.318
NULL;4.501;0;NULL;NULL;553.332
NULL;4.207;0;NULL;NULL;509.984
NULL;4.955;0;NULL;NULL;533.441
NULL;2.858;0;NULL;NULL;505.518
NULL;4.5;0;NULL;NULL;511.011
NULL;1.439;0;NULL;NULL;493.53
NULL;4.906;0;NULL;NULL;560.705
NULL;4.135;0;NULL;NULL;502.58
NULL;5.457;8.03;NULL;NULL;501.548
NULL;4.271;4.459;NULL;NULL;494.096
NULL;2.297;0;NULL;NULL;497.494
NULL;4.802;4.787;NULL;NULL;518.632
NULL;4.509;0;NULL;NULL;538.965
NULL;4.943;0;NULL;NULL;553.487
NULL;4.156;0;NULL;NULL;510.865
NULL;5.693;0;NULL;NULL;536.935
NULL;2.791;0;NULL;NULL;505.329
NULL;5.394;0;NULL;NULL;512.236
NULL;1.413;0;NULL;NULL;493.5
NULL;4.806;0;NULL;NULL;562.594
NULL;4.117;0;NULL;NULL;503.254
NULL;4.351;0;NULL;NULL;502.939
NULL;4.337;0;NULL;NULL;494.237
